ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.8810645937919617 0.8691273927688599 0.9546668529510498 0.9333804249763489 0.04640841484069824 0.027651488780975342 0.878919243812561 0.9793707728385925 0.8207021951675415 0.8829050064086914 0.6727596521377563 0.922366201877594 0.9678425192832947 0.00439453125   0.00048828125   0.001353193548907791 0.05295691983223979 0.00014335392616355097 0.9213460428374154 0.7435709238052368
1        0.8590935468673706 0.8882365226745605 0.9564670324325562 0.9199608564376831 0.030203282833099365 0.060143887996673584 0.8940167427062988 0.9104223847389221 0.7199515104293823 0.8828157782554626 0.6844684481620789 0.9817917346954346 0.9449610114097595 0.04443359375   0.0263671875    0.001005869250893925 0.028239635860172734 7.311614587036801e-05 0.9796710014343262 0.9354074597358704
2        0.8322951793670654 0.8640410900115967 0.9629448652267456 0.9210349917411804 0.05039870738983154 0.05065086483955383 0.8432475924491882 0.9516227841377258 0.785084068775177 0.8755401372909546 0.648973822593689 0.9724096655845642 0.9760299921035767 0.044921875     0.00341796875   0.009039840698826167 0.10102883189900434 0.0020869852041387983 0.9593802756733365 0.8904919028282166
3        0.7764670848846436 0.8071349859237671 0.9569737911224365 0.9236470460891724 0.053537607192993164 0.04881542921066284 0.8760075569152832 0.9460218548774719 0.8108792304992676 0.8785157799720764 0.6941000819206238 0.9939166307449341 0.9787915945053101 0.87896728515625 0.93341064453125 0.022052976875384055 0.14272442997642343 0.007090249909754808 0.9880231380462646 0.9798693656921387
4        0.891559898853302 0.9102722406387329 0.961959958076477 0.9123876094818115 0.020461618900299072 0.024828433990478516 0.8943109512329102 0.9120460152626038 0.7429161071777344 0.8986799716949463 0.7429161071777344 0.9658966660499573 0.9859386682510376 0.14453125      0.0029296875    0.003705054955857428 0.12734101654884047 0.001147109797226118 0.9267821535468102 0.8256164789199829
5        0.7676143646240234 0.8193099498748779 0.9660353660583496 0.9215919971466064 0.011251866817474365 0.03924202919006348 0.790256917476654 0.8945527672767639 0.6941132545471191 0.8775447010993958 0.6941132545471191 0.9316755533218384 0.9795361757278442 0.00537109375   0.005859375     0.0015095967261669707 0.10874710704438047 0.0004075474604623644 0.9785254001617432 0.9235417246818542
6        0.7787927985191345 0.8154420256614685 0.9737336039543152 0.9170989990234375 0.042299866676330566 0.03607457876205444 0.8327460289001465 0.9158415198326111 0.7746215462684631 0.9198199510574341 0.8087831735610962 0.9959662556648254 0.969254195690155 0.5048828125    0.03125         0.001936432606216915 0.09518630770144708 7.400066617747286e-05 0.9608449169567653 0.7932412028312683
7        0.7997880578041077 0.8417872786521912 0.9647237062454224 0.9232825636863708 0.031742095947265625 0.04837334156036377 0.7764599919319153 0.8588199019432068 0.6455475091934204 0.846729040145874 0.6455475091934204 0.9629297256469727 0.9687241911888123 0.02880859375   0.00146484375   0.0020793272417886496 0.03765194950705349 0.000649418511468463 0.968584762679206 0.8281881213188171
8        0.895767867565155 0.8869987726211548 0.9569715261459351 0.9513362050056458 0.034324467182159424 0.03926077485084534 0.924375057220459 0.9863151907920837 0.8825587034225464 0.8797789216041565 0.6747815012931824 0.9141853451728821 0.9717720746994019 0.00634765625   0.001953125     0.0023289041094738637 0.06416787796180946 0.0013422562392610743 0.9875909924507141 0.9710871577262878
9        0.7387112975120544 0.7782702445983887 0.9583209753036499 0.9105454087257385 0.04955756664276123 0.035186588764190674 0.8585067391395569 0.9074992537498474 0.7666966915130615 0.8564918637275696 0.6487573981285095 0.994104266166687 0.9835515022277832 0.3505859375    0.01123046875   0.01199990499005886 0.11179438740074028 0.002999692227544685 0.9029350025313241 0.6585568785667419
10       0.7821375727653503 0.79168701171875 0.9420530796051025 0.9022747278213501 0.02558344602584839 0.08228451013565063 0.9093499183654785 0.9724414944648743 0.8958954811096191 0.8837273716926575 0.717705249786377 0.9623674154281616 0.9800773859024048 0.37255859375   0.03515625      0.009252188931132931 0.1328308948913661 0.004633774808908541 0.9512493213017782 0.7682342529296875
11       0.8261783719062805 0.8242204785346985 0.941530168056488 0.9132890105247498 0.04524046182632446 0.07838618755340576 0.87137770652771 0.9618717432022095 0.8077588081359863 0.8822539448738098 0.7025448083877563 0.9615683555603027 0.9710369110107422 0.0205078125    0.0009765625    0.003343880353012258 0.05713559065683889 0.0009137797493608305 0.9728643695513407 0.9366899132728577
12       0.807584822177887 0.8142411708831787 0.9662436842918396 0.9269310832023621 0.06685835123062134 0.09334397315979004 0.7738215923309326 0.931576132774353 0.7149090766906738 0.8900915384292603 0.6902858018875122 0.9840730428695679 0.9546457529067993 0.01025390625   0.00537109375   0.0020022325365827843 0.029156036385750112 0.0007073186587744962 0.8581230640411377 0.6523949503898621
13       0.7897201776504517 0.8259010314941406 0.9718673229217529 0.9239844679832458 0.01213771104812622 0.05083772540092468 0.8448728322982788 0.8695552945137024 0.6455475091934204 0.853029727935791 0.6455475091934204 0.9845461249351501 0.9768948554992676 0.1435546875    0.00146484375   0.005446832993497398 0.05456797923441971 0.002237768029596177 0.9517766460776329 0.8163073062896729
14       0.7026090025901794 0.7659428119659424 0.9358087778091431 0.8953559994697571 0.03225511312484741 0.036840975284576416 0.7319149374961853 0.8460414409637451 0.6000866889953613 0.8871310353279114 0.7251919507980347 0.945122480392456 0.9439246654510498 0.03515625      0.00146484375   0.0025870683375886147 0.07682059499678273 0.0006397317117297546 0.863185014989641 0.6168282628059387
15       0.8455447554588318 0.8563679456710815 0.9680534601211548 0.9322973489761353 0.02787536382675171 0.022190481424331665 0.9374251365661621 0.9870406985282898 0.9042302966117859 0.8962160348892212 0.7075995206832886 0.9516324400901794 0.9803035855293274 0.624755859375  0.00537109375   0.003359206805424474 0.09603220268359805 0.0014255958165212293 0.6574867169062296 0.30296680331230164
