ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7108545303344727 0.7851252555847168 0.8605273962020874 0.9061285257339478 0.05152612924575806 0.07159411907196045 0.7019984126091003 0.7559068202972412 0.5159170031547546 0.9608451724052429 0.7602996826171875 0.8396869897842407 0.8599905967712402 0.01708984375   0.27294921875   0.007015839728130368 0.044047745529716936 0.0011380141420971328 0.8813761234283447 0.7224340438842773
1        0.6929489970207214 0.7556067705154419 0.8696737289428711 0.9134351015090942 0.0663408637046814 0.07792708277702332 0.7374794483184814 0.8156174421310425 0.6383157968521118 0.9475356340408325 0.8242259621620178 0.9731562733650208 0.9230492115020752 0.00048828125   0.00048828125   0.011872897772076334 0.054127710485705575 0.002482360964566374 0.9633500277996063 0.9200731515884399
2        0.6721504926681519 0.6987616419792175 0.8294160962104797 0.8943167328834534 0.06529504060745239 0.06088048219680786 0.7718812823295593 0.8214443325996399 0.6061891317367554 0.9643152952194214 0.7944461107254028 0.8725453019142151 0.9230396151542664 0.0009765625    0.00048828125   0.006729303445517971 0.05127585613061308 0.002482360964566374 0.8634491324424743 0.6292384266853333
3        0.7208478450775146 0.7818735837936401 0.8782358169555664 0.9101638197898865 0.05357486009597778 0.04102081060409546 0.8046140670776367 0.81108558177948 0.6087246537208557 0.9268578290939331 0.7334187626838684 0.8939571976661682 0.9009138941764832 0.10107421875   0.07470703125   0.006541805692071594 0.04382414355714666 0.0011380152273925092 0.8818086187044779 0.7224316000938416
4        0.6706371903419495 0.7433773279190063 0.8445522785186768 0.9195902347564697 0.02390444278717041 0.06203573942184448 0.7206858992576599 0.8116004467010498 0.6136467456817627 0.9511755108833313 0.752335786819458 0.8243730068206787 0.86609947681427 0.181640625     0.14453125      0.008824145461645692 0.05582729760480717 0.0012456385192087269 0.901091198126475 0.8325871825218201
5        0.708919107913971 0.7725523710250854 0.8891128301620483 0.9192349910736084 0.04450637102127075 0.06168550252914429 0.7458801865577698 0.8112167119979858 0.6035064458847046 0.8718181252479553 0.6634671688079834 0.8590732216835022 0.8877513408660889 0.04541015625   0.14892578125   0.004728574947872134 0.0395500291950432 0.001138016312688921 0.6800999889771143 0.43379172682762146
6        0.6575446128845215 0.6847835779190063 0.8665100932121277 0.9086592197418213 0.04398840665817261 0.0635230541229248 0.7578591108322144 0.8088550567626953 0.5945532917976379 0.8894475698471069 0.7339575290679932 0.9433293342590332 0.9185510277748108 0.00048828125   0.00048828125   0.008667649565789137 0.05715958436357239 0.002482358597203607 0.9169394493103027 0.869164228439331
7        0.6501713991165161 0.7187354564666748 0.8731223940849304 0.8980420827865601 0.06574690341949463 0.14011630415916443 0.7162610292434692 0.7750234603881836 0.5490854382514954 0.9372199177742004 0.7617127895355225 0.8869203329086304 0.9194738268852234 0.0009765625    0.797119140625  0.0016205007019133777 0.056129523678501214 7.748313277810045e-05 0.9220651626586914 0.7566640377044678
8        0.6920680999755859 0.7193036079406738 0.8437075614929199 0.9103788733482361 0.06160104274749756 0.05462208390235901 0.7729836106300354 0.824968695640564 0.6299002170562744 0.9627975225448608 0.7897814512252808 0.8649813532829285 0.8960303068161011 0.3681640625    0.154296875     0.00781138382183909 0.05282451354142738 0.0011380141420971328 0.7953260123729706 0.43727579712867737
9        0.6678431034088135 0.7092587947845459 0.8520946502685547 0.9117411971092224 0.0534520149230957 0.04319813847541809 0.7581153512001038 0.811194896697998 0.580822229385376 0.9666589498519897 0.8273606300354004 0.8722228407859802 0.9344657063484192 0.00048828125   0.00048828125   0.008211979549838651 0.051985995681372764 0.002482360964566374 0.9306451439857483 0.8955077528953552
10       0.6731700897216797 0.7560540437698364 0.8300690650939941 0.9064712524414062 0.06602352857589722 0.10675787925720215 0.6856401562690735 0.7727916240692139 0.555095911026001 0.9108060598373413 0.7207825183868408 0.9977527260780334 0.8629418611526489 0.00048828125   0.00048828125   0.0006457071880311218 0.038959780682033124 2.369700845864139e-05 0.8405217528343201 0.7355942726135254
11       0.7073176503181458 0.8040881156921387 0.8819907903671265 0.9321686625480652 0.06721943616867065 0.10143101215362549 0.7116217017173767 0.7898238301277161 0.5914753079414368 0.9202909469604492 0.7505490779876709 0.9738484025001526 0.8991631865501404 0.00048828125   0.00048828125   0.008270389170638185 0.042847709374989267 0.0024823574135230705 0.8883671879768371 0.6895743012428284
12       0.682094156742096 0.7621155977249146 0.8580678701400757 0.8978082537651062 0.0713033676147461 0.09431356191635132 0.70157390832901 0.7553520202636719 0.5316671133041382 0.9411060214042664 0.8279972672462463 0.9842455387115479 0.8646244406700134 0.00048828125   0.00048828125   0.0008501534038541956 0.033926770623224405 2.3697031057880507e-05 0.9280514021714529 0.7426680326461792
13       0.7116389274597168 0.7616147398948669 0.8658909797668457 0.9023122787475586 0.03601992130279541 0.04144555330276489 0.7153002023696899 0.8126009702682495 0.5777568817138672 0.9284287691116333 0.7771700620651245 0.8835802674293518 0.8657166957855225 0.1025390625    0.07275390625   0.0048291208371271195 0.05417854152738352 0.001138016312688921 0.8549736738204956 0.7224326729774475
14       0.6820545196533203 0.7312804460525513 0.8879289627075195 0.9148886799812317 0.03556793928146362 0.06251507997512817 0.7946075201034546 0.8180170655250549 0.6274244785308838 0.951660692691803 0.8057605624198914 0.8944879770278931 0.9150995016098022 0.0009765625    0.0009765625    0.007103423869788084 0.043713289687676196 0.002482360964566374 0.9012422323226928 0.8029355406761169
