ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.8007144927978516 0.7921784520149231 0.9182271957397461 0.9397718906402588 0.07707458734512329 0.05222916603088379 0.00732421875   0.47412109375   0.003704089696442875 0.04201761725127255 0.0006303583037390436 0.8425172716379166 0.3932250738143921
1        0.8096200823783875 0.8121762275695801 0.909243106842041 0.942766547203064 0.024920165538787842 0.06291484832763672 0.8975830078125 0.0146484375    0.013021744224489543 0.10359706845351173 0.001265666003001973 0.9850864907105764 0.9727464914321899
2        0.7799092531204224 0.7501485347747803 0.9084024429321289 0.9231159687042236 0.052277445793151855 0.092995285987854 0.00146484375   0.0419921875    0.0038425802097162474 0.031150922812813717 0.00138044868477732 0.9835608243942261 0.9585558772087097
3        0.8570893406867981 0.8224639296531677 0.9181934595108032 0.9503698945045471 0.04669010639190674 0.05325955152511597 0.10107421875   0.4853515625    0.006572832357272675 0.06522771679234679 0.0009850537308420978 0.9887914419174194 0.9851574897766113
4        0.8546915054321289 0.8224878311157227 0.9258371591567993 0.9490618109703064 0.059680819511413574 0.0822712779045105 0.0009765625    0.9923515319824219 0.015931395020316666 0.05795206662504499 0.01082408617967414 0.9869404435157776 0.9719066619873047
5        0.780472457408905 0.7454721331596375 0.9119265079498291 0.9252349734306335 0.012828588485717773 0.05638173222541809 0.00146484375   0.068359375     0.009631779317288529 0.08923874166659837 0.0044882220419843015 0.9237332741419474 0.5882189273834229
6        0.8798090219497681 0.8284635543823242 0.9432839751243591 0.952520489692688 0.038640618324279785 0.03283098340034485 0.0009765625    0.00537109375   0.008695993764617372 0.06675426814669669 0.0033407545312888046 0.9826161384582519 0.9775753021240234
7        0.7863941788673401 0.7770341634750366 0.9372386336326599 0.9319528937339783 0.06475776433944702 0.1121823787689209 0.00341796875   0.967529296875  0.010491022305648813 0.07822337375083371 0.003894150349323718 0.9925430893898011 0.9908652901649475
8        0.8698884844779968 0.8371244668960571 0.9659221172332764 0.9485747814178467 0.006071627140045166 0.007440775632858276 0.01123046875   0.786376953125  0.01928103115986675 0.13625264816406119 0.011238322025381584 0.9273831725120545 0.8393968343734741
9        0.8060479164123535 0.7561399936676025 0.8983488082885742 0.9320167899131775 0.045256972312927246 0.07135674357414246 0.1015625       0.93634033203125 0.011958628923591556 0.09010859618487667 0.0036003310177476766 0.9716322422027588 0.9230162501335144
10       0.8748725652694702 0.8474550247192383 0.9505350589752197 0.9482715129852295 0.06206381320953369 0.05437952280044556 0.0009765625    0.0791015625    0.006535345162574847 0.05919805296489719 0.0018740434925055697 0.9762561917304993 0.9490479230880737
11       0.8727784156799316 0.7925924062728882 0.9255300760269165 0.9222306609153748 0.06320792436599731 0.04342728853225708 0.00390625      0.00439453125   0.018694014396312207 0.10262181077258879 0.008787206285732374 0.989575520157814 0.9879205226898193
12       0.8407561779022217 0.8128282427787781 0.9397904872894287 0.9447305202484131 0.021432876586914062 0.014773547649383545 0.00146484375   0.10302734375   0.0232007117147941 0.14965667525536722 0.004390884622738874 0.974637144141727 0.9136991500854492
13       0.8428597450256348 0.8066384196281433 0.9405806064605713 0.9425583481788635 0.0556066632270813 0.05700668692588806 0.0009765625    0.01123046875   0.01586280508107556 0.06756759274348884 0.00719231308247626 0.9825223326683045 0.9699852466583252
14       0.805996298789978 0.7778677940368652 0.8865715265274048 0.92842698097229 0.0666845440864563 0.07096081972122192 0.03955078125   0.046875        0.00755551146253674 0.03255020603636429 0.0032882098036297355 0.9779502272605896 0.9477639198303223
15       0.8771114349365234 0.8650141954421997 0.9594888687133789 0.9594505429267883 0.0685262680053711 0.0563332736492157 0.00537109375   0.00634765625   0.028457989814141296 0.088055299504402 0.005591369297986898 0.9796560208002726 0.9199935793876648
16       0.8032652139663696 0.7879113554954529 0.9431697130203247 0.942990243434906 0.028665244579315186 0.029859989881515503 0.00048828125   0.9973373413085938 0.011973369164088997 0.07377071781955885 0.005889804630108486 0.9889244198799133 0.982093870639801
17       0.8257977366447449 0.7824454307556152 0.9174426794052124 0.9456568956375122 0.023903369903564453 0.026575416326522827 0.0322265625    0.05859375      0.011835664426962053 0.122463563935812 0.008326453361797614 0.8789094924926758 0.7078879475593567
18       0.792856752872467 0.787754476070404 0.8949382305145264 0.9303658604621887 0.037878990173339844 0.044355958700180054 0.001953125     0.02001953125   0.002734161295419867 0.04777843704664128 0.001742663309677142 0.7345426321029663 0.529556930065155
19       0.7935666441917419 0.764045774936676 0.894229531288147 0.9209904670715332 0.011350274085998535 0.07734942436218262 0.13623046875   0.54443359375   0.009218794600956334 0.09315581567075744 0.0025635140021676183 0.9683500289916992 0.951266884803772
20       0.8218515515327454 0.81507408618927 0.9253581762313843 0.933872401714325 0.04248011112213135 0.04991254210472107 0.0087890625    0.00146484375   0.006477023907087548 0.04370424427523005 0.0009859395326465305 0.8337607234716415 0.2976641356945038
21       0.8044281005859375 0.7535450458526611 0.9076235890388489 0.9117221832275391 0.030699491500854492 0.04304683208465576 0.0751953125    0.7930908203125 0.0096890876030797 0.0938605955124954 0.005851325540965916 0.8743094682693482 0.6463577747344971
22       0.8446523547172546 0.8161680698394775 0.9234441518783569 0.9487703442573547 0.03888970613479614 0.035188138484954834 0.00048828125   0.968353271484375 0.01521454439856786 0.0710333781104575 0.00852522245302275 0.987302303314209 0.9703346490859985
23       0.8735830187797546 0.8072440028190613 0.9363449811935425 0.923319935798645 0.055802106857299805 0.06983762979507446 0.00439453125   0.14013671875   0.007790415890579934 0.05916342754612828 0.0026954434799653965 0.9638081789016724 0.8496019840240479
24       0.8694025874137878 0.8387377262115479 0.928863525390625 0.9520813226699829 0.06278806924819946 0.05969446897506714 0.00048828125   0.00048828125   0.010840810182926168 0.05569914726937357 0.0030776898514388094 0.9475991981370109 0.724368155002594
25       0.8239887356758118 0.7763935327529907 0.9235228300094604 0.9422829747200012 0.0038233399391174316 0.018764257431030273 0.00146484375   0.00244140625   0.025836957370667674 0.1392123699922621 0.008215136711114072 0.9836050271987915 0.971027672290802
26       0.8330042958259583 0.7938315868377686 0.8910767436027527 0.9243409037590027 0.04345458745956421 0.09538993239402771 0.30224609375   0.7843017578125 0.010024163218453818 0.06975271868128788 0.0019500075265174795 0.9850996375083924 0.9736416339874268
27       0.8297167420387268 0.7848620414733887 0.9183154702186584 0.9479876756668091 0.02427619695663452 0.015149861574172974 0.00048828125   0.00390625      0.012099338508892308 0.10329673923004631 0.006622562169668171 0.975692351659139 0.9510636925697327
28       0.8762499094009399 0.8432258367538452 0.9194895029067993 0.9497698545455933 0.031151890754699707 0.015302211046218872 0.00146484375   0.0048828125    0.020351886690797707 0.10882696660423594 0.006212851728032472 0.9829548358917236 0.9620063900947571
29       0.8208338022232056 0.800453245639801 0.9043724536895752 0.9410984516143799 0.03683871030807495 0.05971395969390869 0.22021484375   0.89910888671875 0.0040691496473552295 0.06604229445844634 0.0004989001455429476 0.9692091941833496 0.8892725706100464
30       0.8442643880844116 0.7738941311836243 0.9212677478790283 0.9286620020866394 0.03205752372741699 0.038931846618652344 0.00048828125   0.1474609375    0.009057180413243283 0.07766620604440712 0.0047707031512062015 0.982241415977478 0.9648551344871521
31       0.8042268753051758 0.8020855188369751 0.9253960251808167 0.9296290278434753 0.06902539730072021 0.11670464277267456 0.005859375     0.8603515625    0.015146069227205992 0.08011121377746448 0.00908472011864146 0.9910025596618652 0.9793072938919067
32       0.8134220838546753 0.7801282405853271 0.925650954246521 0.9454942941665649 0.04506021738052368 0.041779011487960815 0.00048828125   0.15234375      0.014397907951486622 0.07768754063472881 0.007270035791066209 0.9657845377922059 0.9014061093330383
33       0.797010600566864 0.762178897857666 0.8989998698234558 0.920564591884613 0.013646066188812256 0.06662583351135254 0.330078125     0.18408203125   0.022160383589548353 0.15225430421101818 0.014733255972327343 0.8234264135360718 0.5980936288833618
34       0.8149449229240417 0.780766487121582 0.8977535367012024 0.9349762797355652 0.011523663997650146 0.011603832244873047 0.08056640625   0.9969329833984375 0.015533211275308373 0.07755100431198227 0.01278014700224673 0.9905424863100052 0.9882009029388428
