ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.8700106143951416 0.8857232332229614 0.9635820984840393 0.929526150226593 0.022213399410247803 0.022513598203659058 0.866900622844696 0.9319536089897156 0.7558015584945679 0.8972521424293518 0.7128551006317139 0.9334201812744141 0.9473909735679626 0.0009765625    0.00048828125   0.0035794174293121523 0.08311469083273906 0.0015991577441544808 0.9681974914338853 0.9137020707130432
1        0.8774423599243164 0.8849987983703613 0.9516171216964722 0.9305644035339355 0.031950414180755615 0.021562248468399048 0.9350277185440063 0.978523850440979 0.8801079392433167 0.8828157186508179 0.6844683885574341 0.9634429216384888 0.9694966077804565 0.01708984375   0.00927734375   0.0012424123253010552 0.05670317790423845 7.311614587036801e-05 0.9591580107808113 0.7934912443161011
2        0.8807083964347839 0.8824200630187988 0.9699636697769165 0.9384140372276306 0.04541897773742676 0.021904170513153076 0.8919728398323059 0.9764096736907959 0.8180321455001831 0.874760091304779 0.6467737555503845 0.9239964485168457 0.9781715869903564 0.53076171875   0.40234375      0.029858123148545752 0.14704263229192785 0.01958718630761048 0.9826319456100464 0.9677689671516418
3        0.757712185382843 0.8003344535827637 0.9535782933235168 0.9301134943962097 0.020106494426727295 0.05588388442993164 0.8691030144691467 0.939792275428772 0.8157404661178589 0.8785157799720764 0.6941000819206238 0.9873284697532654 0.9693628549575806 0.57275390625   0.53076171875   0.018254536649606978 0.1444460578748564 0.00611587710885136 0.9715046981970469 0.9322159886360168
4        0.900798499584198 0.9074220061302185 0.9519129991531372 0.9178804159164429 0.015266478061676025 0.022420167922973633 0.9153897166252136 0.9755438566207886 0.874053418636322 0.8684771060943604 0.66628098487854 0.9566580653190613 0.98500657081604 0.34326171875   0.04736328125   0.007352706133405047 0.14987257559325434 0.0033177626544181617 0.9232161896569389 0.8149393200874329
5        0.8269208073616028 0.8299483060836792 0.9385378360748291 0.9367026686668396 0.010528504848480225 0.05931231379508972 0.838066816329956 0.9468863010406494 0.7567338943481445 0.8442186117172241 0.6108664274215698 0.9909819960594177 0.9575762748718262 0.03515625      0.27294921875   0.008643363476759992 0.19267736524284274 0.003353019162863968 0.9870456904172897 0.9639184474945068
6        0.8489313721656799 0.8639299869537354 0.9686911106109619 0.9352673888206482 0.026249587535858154 0.05184924602508545 0.8291015625    0.9451138973236084 0.7480010390281677 0.8399847745895386 0.618388831615448 0.9338951706886292 0.9738389253616333 0.576416015625  0.29541015625   0.015924145468258443 0.15495423651478243 0.0041997785383836575 0.986936996380488 0.9793252348899841
7        0.8422937989234924 0.8599821329116821 0.9678303003311157 0.93525230884552 0.04090297222137451 0.0296688973903656 0.834131121635437 0.9270071387290955 0.7449507713317871 0.825974702835083 0.5975513458251953 0.9204239845275879 0.9696835279464722 0.08154296875   0.07275390625   0.007133436101625118 0.086529992201481 0.0009381720838605187 0.9843186565807888 0.9548262357711792
8        0.8623153567314148 0.876246452331543 0.9482076168060303 0.9536870718002319 0.025490105152130127 0.055072128772735596 0.859914243221283 0.9092879891395569 0.7234620451927185 0.868935227394104 0.6454475522041321 0.9476378560066223 0.9604803919792175 0.12890625      0.015625        0.012633373824626964 0.11301066818261903 0.0068589650552330055 0.9909346401691437 0.9803256988525391
9        0.7546172142028809 0.7865442037582397 0.9450355768203735 0.9137688279151917 0.022980690002441406 0.043751657009124756 0.8279067873954773 0.8911904096603394 0.7452134490013123 0.8617344498634338 0.6615889072418213 0.9899898171424866 0.9825422167778015 0.571044921875  0.01611328125   0.014611786287296745 0.149650431222552 0.0036878111988494673 0.9823460504412651 0.9649707078933716
