ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7176613807678223 0.7893128991127014 0.8533470630645752 0.9061145782470703 0.05095529556274414 0.0666341781616211 0.7062599062919617 0.727616548538208 0.4867156445980072 0.9703765511512756 0.8186493515968323 0.8464938402175903 0.8541016578674316 0.013671875     0.15234375      0.0023424844311604634 0.04634314120124328 0.0001180878536657165 0.8766346573829651 0.5617806315422058
1        0.6522849202156067 0.7480926513671875 0.8451989889144897 0.9069095253944397 0.06260031461715698 0.06497198343276978 0.7180419564247131 0.8050568103790283 0.6119515299797058 0.9577652215957642 0.8584986329078674 0.932492196559906 0.8962851762771606 0.00048828125   0.00048828125   0.00032646862442577433 0.037638971111813586 1.0349563948307027e-05 0.9021293421586355 0.6555474400520325
2        0.6732255220413208 0.7023926377296448 0.8344686031341553 0.8937609791755676 0.0630689263343811 0.06546297669410706 0.7734085917472839 0.8214485049247742 0.6050418615341187 0.9650072455406189 0.8066719770431519 0.873620331287384 0.9251642823219299 0.0009765625    0.00048828125   0.00023819718556260296 0.046263766470286107 1.0349534338009414e-05 0.8454997420310975 0.6555474400520325
3        0.7394927740097046 0.8077354431152344 0.8699125051498413 0.9196392893791199 0.054965853691101074 0.07308053970336914 0.8036878705024719 0.8014477491378784 0.5925936698913574 0.9282106757164001 0.738349437713623 0.9126021265983582 0.9056144952774048 0.506591796875  0.03369140625   0.002024690886078347 0.041947651281804735 0.00017928745311338298 0.9612582921981812 0.9225327968597412
4        0.6545273065567017 0.7441957592964172 0.8470694422721863 0.9152294993400574 0.03184354305267334 0.08371919393539429 0.7065646052360535 0.7896534204483032 0.5918206572532654 0.9466471672058105 0.7524188160896301 0.8082631230354309 0.8765081763267517 0.40966796875   0.08642578125   0.0023905096386167193 0.06441808706181994 0.0001180878536657165 0.8890465994675955 0.5851525068283081
5        0.7192021012306213 0.7855561971664429 0.8957399725914001 0.9201654195785522 0.046000897884368896 0.07503843307495117 0.7394896149635315 0.8126997351646423 0.5913621783256531 0.8736982345581055 0.6684032678604126 0.8693562150001526 0.8860882520675659 0.078125        0.503173828125  0.002333377349614159 0.03912828873945302 0.0001180878536657165 0.7687646398941675 0.43379172682762146
6        0.6394413709640503 0.6855206489562988 0.8589091897010803 0.9041193723678589 0.01994115114212036 0.07215610146522522 0.7569980621337891 0.8109326958656311 0.5974658727645874 0.9419265389442444 0.8500447273254395 0.925226092338562 0.9117547273635864 0.00244140625   0.0009765625    0.00027876808000349925 0.058372288660471804 1.0349563948307027e-05 0.8528164525826772 0.6555472612380981
7        0.7183703780174255 0.7886488437652588 0.8728091716766357 0.9095738530158997 0.03129756450653076 0.09632179141044617 0.74507075548172 0.8146908283233643 0.6191747188568115 0.9344319701194763 0.7398444414138794 0.9551193118095398 0.915404200553894 0.0009765625    0.00048828125   0.008461023901030807 0.03370687317408482 0.002181518283523653 0.885615519114903 0.7554072737693787
8        0.6639047861099243 0.7210695743560791 0.8560127019882202 0.913769543170929 0.05596965551376343 0.07739928364753723 0.7251535654067993 0.7920578718185425 0.5752394199371338 0.9677380919456482 0.8176988363265991 0.8368180394172668 0.8958356380462646 0.470703125     0.25341796875   0.0019236170841968555 0.03818719708592573 0.0001180878536657165 0.905118441581726 0.7889786958694458
9        0.6509758234024048 0.7024850845336914 0.8461373448371887 0.9040898680686951 0.06256425380706787 0.05233365297317505 0.7323175668716431 0.8133221864700317 0.5857831835746765 0.9692680239677429 0.8408703804016113 0.8553555607795715 0.9322448372840881 0.00048828125   0.9879379272460938 0.00028043312687042103 0.047930661314790304 1.0349563948307027e-05 0.84545978307724 0.6555474400520325
10       0.6364292502403259 0.6921184659004211 0.8092097043991089 0.9062985777854919 0.06159621477127075 0.10984185338020325 0.6788644790649414 0.768407940864563 0.5256204605102539 0.9052765965461731 0.7004098892211914 0.9655064344406128 0.8480510115623474 0.0029296875    0.00048828125   0.0008576100680476952 0.03793477414372443 2.3697031057880507e-05 0.9195755322774252 0.7426680326461792
11       0.6573125123977661 0.7166823148727417 0.8764678239822388 0.9165230989456177 0.06710314750671387 0.10534840822219849 0.7037674188613892 0.7960218787193298 0.5956804752349854 0.9220399260520935 0.7560226321220398 0.923843264579773 0.9219240546226501 0.00048828125   0.00048828125   0.0002408794402140121 0.03800231412964462 1.0349563948307027e-05 0.845135235786438 0.6555472612380981
12       0.679959774017334 0.7543652057647705 0.8673496842384338 0.9064866900444031 0.05824500322341919 0.13020405173301697 0.7287209630012512 0.773455023765564 0.566718578338623 0.9329981803894043 0.7558150291442871 0.9821111559867859 0.8896763324737549 0.00048828125   0.00048828125   0.000267047468988791 0.03463113791630499 1.0349563948307027e-05 0.8675401926040649 0.6555472612380981
13       0.743279755115509 0.803303599357605 0.8614399433135986 0.9107070565223694 0.037927091121673584 0.052560508251190186 0.7580708265304565 0.803385853767395 0.5967104434967041 0.9438232183456421 0.8250991106033325 0.915221095085144 0.8630732893943787 0.07080078125   0.0185546875    0.002309846856136544 0.057748033987666945 0.0001180878536657165 0.9232928582600185 0.8422828912734985
14       0.6508082151412964 0.7318450212478638 0.8851683139801025 0.9059358239173889 0.051550090312957764 0.09533959627151489 0.7634304165840149 0.8268687129020691 0.6395925283432007 0.9627875089645386 0.8216797113418579 0.8632416725158691 0.9127500057220459 0.00048828125   0.00048828125   0.00025526504714196336 0.03824639510175262 1.0349563948307027e-05 0.8218002319335938 0.655547559261322
15       0.7149665355682373 0.7681531310081482 0.8582912683486938 0.9219406247138977 0.0383489727973938 0.06247448921203613 0.7761542201042175 0.8223055005073547 0.6234772801399231 0.9426645040512085 0.7838747501373291 0.9676287174224854 0.8661646842956543 0.1650390625    0.49951171875   0.001962687067384259 0.054656414875074395 0.0001180878536657165 0.8543143421411514 0.7355573773384094
16       0.7130395174026489 0.7893169522285461 0.8794566988945007 0.9126780519423136 0.06127631664276123 0.054097145795822144 0.7760323882102966 0.7774593830108643 0.5770166516304016 0.9888391494750977 0.9393314123153687 0.8770133256912231 0.9121769666671753 0.04541015625   0.31005859375   0.0017662115439583497 0.0531902795860747 0.0001180878536657165 0.9723063707351685 0.9409200549125671
17       0.715402364730835 0.791003406047821 0.8908655643463135 0.9093843981697687 0.056194841861724854 0.11624664068222046 0.6841945052146912 0.7927882671356201 0.5640708208084106 0.9388123750686646 0.7843754887580872 0.9849411845207214 0.847602367401123 0.0029296875    0.00048828125   0.00044765282356266505 0.0367542604602945 1.0349563948307027e-05 0.8744595050811768 0.6555481553077698
18       0.6897733211517334 0.7521939873695374 0.8974590301513672 0.9088305234909058 0.06347882747650146 0.0958230197429657 0.6914355754852295 0.7692239284515381 0.5283246636390686 0.9170374274253845 0.7429630756378174 0.9493168592453003 0.8902967572212219 0.00048828125   0.00048828125   0.0007266889841845739 0.043103525135546515 2.3697031057880507e-05 0.765540694197019 0.4545816481113434
19       0.6787902116775513 0.743837296962738 0.8702449202537537 0.9061281681060791 0.07066982984542847 0.08036443591117859 0.7437194585800171 0.7901620864868164 0.5944099426269531 0.9643458127975464 0.8291501998901367 0.9002212882041931 0.9155963063240051 0.06396484375   0.1416015625    0.0019089586743772265 0.02495810833573502 0.00017928728213162522 0.9710176229476929 0.937713623046875
20       0.7077862620353699 0.7988719940185547 0.8507208824157715 0.914947509765625 0.05470627546310425 0.0978439450263977 0.7493779063224792 0.8173384666442871 0.6596888303756714 0.9383137226104736 0.7792738676071167 0.9269563555717468 0.8863834142684937 0.11474609375   0.072265625     0.0014692474168807499 0.028285598019248192 0.00011808774104841707 0.8070263385772705 0.6886011362075806
21       0.6285432577133179 0.7317032814025879 0.8187153339385986 0.9066914319992065 0.0430256724357605 0.04806572198867798 0.6732777953147888 0.7662612199783325 0.5472372770309448 0.9550056457519531 0.8109610080718994 0.8185287714004517 0.8512080907821655 0.2548828125    0.09521484375   0.0023196679298174106 0.051508144463294034 0.00017928728213162522 0.9266610264778137 0.7904555797576904
22       0.7131791710853577 0.806391716003418 0.8659218549728394 0.9169180393218994 0.05051904916763306 0.11504298448562622 0.7205842733383179 0.8194877505302429 0.6351650357246399 0.9108814001083374 0.7488446831703186 0.9379087686538696 0.8879857063293457 0.00048828125   0.00048828125   0.00043168978280754835 0.0521554054698108 1.0349563948307027e-05 0.8072782414300101 0.5249688625335693
23       0.6963920593261719 0.7641656994819641 0.8546444177627563 0.9218584299087524 0.04422318935394287 0.08569243550300598 0.7485700249671936 0.8303000330924988 0.6488555073738098 0.9221770167350769 0.7698371410369873 0.9743991494178772 0.8681224584579468 0.001953125     0.0009765625    0.0005419754445072641 0.04905543159348146 2.249033260574909e-05 0.8077741960684458 0.6833533644676208
24       0.6339656710624695 0.710818886756897 0.8443109393119812 0.9115742444992065 0.04843360185623169 0.10448920726776123 0.6845813989639282 0.7718261480331421 0.5335139632225037 0.9413259029388428 0.7708868384361267 0.824282705783844 0.8798885345458984 0.689208984375  0.528076171875  0.00248045914198172 0.052417916292111816 0.0001180878536657165 0.923265528678894 0.8844958543777466
25       0.7009766101837158 0.7796646356582642 0.9020231366157532 0.9059898853302002 0.05805748701095581 0.13060906529426575 0.7746649384498596 0.8404962420463562 0.6404408812522888 0.9528728723526001 0.7942466735839844 0.959850013256073 0.9407676458358765 0.0009765625    0.00439453125   0.00034102934466870446 0.057134882307540165 1.0349544208099205e-05 0.9106484055519104 0.655547022819519
