ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.9154370427131653 0.9124139547348022 0.9484596252441406 0.9615611433982849 0.03484266996383667 0.0300065279006958 0.69482421875   0.154296875     0.006901034359333125 0.04162096398867524 0.00199576426764609 0.8415299852689108 0.16303420066833496
1        0.75875324010849 0.7280410528182983 0.8690590858459473 0.9417704343795776 0.05191779136657715 0.07660967111587524 0.01025390625   0.968902587890625 0.013435375324268754 0.05017458638369685 0.008197594290473707 0.9496438602606455 0.7993302345275879
2        0.8561897873878479 0.8522229194641113 0.92856764793396 0.9421712160110474 0.05780237913131714 0.060334742069244385 0.00537109375   0.00146484375   0.01471752231867233 0.04168994771761562 0.006953533143990747 0.9583055873711904 0.8961078524589539
3        0.8852589130401611 0.8265420198440552 0.871604323387146 0.9253327250480652 0.06356799602508545 0.042466819286346436 0.44482421875   0.05029296875   0.00880895843687849 0.053972144681378016 0.002237989987200282 0.9009444018205007 0.7570684552192688
4        0.8163455128669739 0.8142080307006836 0.9091980457305908 0.9332089424133301 0.059883952140808105 0.07114267349243164 0.2890625       0.013671875     0.005019347406621245 0.028878374904303915 0.0036104621804760443 0.8361363808314005 0.23289483785629272
5        0.7612520456314087 0.7428465485572815 0.8410295248031616 0.9387348294258118 0.0340537428855896 0.07924580574035645 0.785400390625  0.5888671875    0.013385574974906167 0.05297934820286091 0.006249606374277462 0.9689555317163467 0.93192458152771
6        0.777019739151001 0.6767662167549133 0.902188777923584 0.9334307312965393 0.048792481422424316 0.03322923183441162 0.00146484375   0.00634765625   0.005994974397143644 0.038484051227953904 0.0032316492491484675 0.7204287300507227 0.2575315833091736
7        0.8714461326599121 0.8724440932273865 0.9483554363250732 0.9442931413650513 0.039212167263031006 0.07113873958587646 0.10302734375   0.778076171875  0.01367316824197032 0.04128864961543139 0.0029605448007738325 0.9595935245354971 0.8853651285171509
8        0.8492282629013062 0.8332220911979675 0.9596219062805176 0.9311912059783936 0.064242422580719 0.06693390011787415 0.7197265625    0.8111572265625 0.009370662194011623 0.034241001651217316 0.005781807212897154 0.9305792212486267 0.7864611148834229
9        0.8672793507575989 0.8388849496841431 0.9376104474067688 0.9430131912231445 0.06340467929840088 0.046482861042022705 0.01904296875   0.91900634765625 0.007560173105494116 0.03968388008667306 0.0022210969454988247 0.8859666585922241 0.6640812754631042
10       0.8886947631835938 0.8761254549026489 0.9417075514793396 0.9452645182609558 0.06191849708557129 0.04615509510040283 0.0673828125    0.021484375     0.010011320794419928 0.046145113232908486 0.004676752101735605 0.9695147077242533 0.8783650994300842
11       0.8428387641906738 0.8284749984741211 0.9067585468292236 0.9222327470779419 0.0648682713508606 0.09804737567901611 0.42822265625   0.9769287109375 0.0017378766113337204 0.030288538288939775 7.310736054541959e-05 0.9538971662521363 0.8845097422599792
12       0.8251015543937683 0.782620906829834 0.9197104573249817 0.9192605018615723 0.07740753889083862 0.07188129425048828 0.98223876953125 0.96630859375   0.014664008135167434 0.03493840400478725 0.007877544520506204 0.9794149518013 0.948239803314209
13       0.7631867527961731 0.7801551818847656 0.9264911413192749 0.918434739112854 0.0692794919013977 0.09441584348678589 0.8056640625    0.9982404708862305 0.0015056881721668333 0.03335382600624405 7.369705252978109e-05 0.9481367071469625 0.8005750775337219
14       0.8354063630104065 0.7976468801498413 0.9153431057929993 0.9282562732696533 0.026797056198120117 0.04326978325843811 0.11279296875   0.00146484375   0.007718432041224377 0.03896136908819167 0.0036464809817286525 0.9820263187090555 0.9675187468528748
15       0.8859149217605591 0.8203572034835815 0.9480220675468445 0.9462133646011353 0.04691654443740845 0.05022582411766052 0.001953125     0.0009765625    0.011720951116333662 0.0564206994603742 0.007790224674193361 0.8886375188827514 0.6650867462158203
16       0.793101966381073 0.7521473169326782 0.9093933701515198 0.939257800579071 0.0435832142829895 0.06611490249633789 0.00390625      0.7763671875    0.008173230706405353 0.046746553601808814 0.0057248355442990175 0.944654609475817 0.8970046639442444
17       0.8601314425468445 0.8196299076080322 0.9471251964569092 0.9467179179191589 0.0635826587677002 0.07926285266876221 0.00390625      0.08447265625   0.009849232282382396 0.03804840542523001 0.0046864450060456215 0.9757064342498779 0.9513084888458252
18       0.818244457244873 0.7713148593902588 0.9051812887191772 0.9303677082061768 0.05088227987289429 0.06113332509994507 0.0205078125    0.9955253601074219 0.00894139583719757 0.03379224672834683 0.006892018727901689 0.835872596502304 0.41716381907463074
19       0.8779298067092896 0.8160598278045654 0.8914167284965515 0.9446907043457031 0.03907787799835205 0.024154841899871826 0.0009765625    0.01708984375   0.007047811799291809 0.034994793341890214 0.0038027164811326427 0.8602668046951294 0.5376970171928406
20       0.8390398025512695 0.8210347890853882 0.9385412931442261 0.9509152770042419 0.042576611042022705 0.04343736171722412 0.00537109375   0.00439453125   0.013038050219613113 0.06584104089344599 0.003334269375739111 0.9774973839521408 0.9528166055679321
21       0.7924561500549316 0.7650381326675415 0.8970664739608765 0.9227920174598694 0.04485541582107544 0.06877973675727844 0.1240234375    0.939208984375  0.004411924245308094 0.02842140619344704 0.002297068968492417 0.929023802280426 0.812015950679779
22       0.905088484287262 0.8832286596298218 0.9614690542221069 0.9322759509086609 0.06020611524581909 0.02631169557571411 0.578125        0.50927734375   0.008419899197968922 0.03512301556776122 0.0049578093181298424 0.920242021481196 0.7230768203735352
23       0.8381860852241516 0.7938509583473206 0.8987699151039124 0.9387342929840088 0.04468590021133423 0.021581292152404785 0.068359375     0.0205078125    0.014005950849199023 0.051870261594008274 0.009564674498709088 0.9761100709438324 0.931329607963562
24       0.8802772164344788 0.8772746920585632 0.9419305324554443 0.9401996731758118 0.05847102403640747 0.03276616334915161 0.11328125      0.00048828125   0.009619899916225258 0.050991618265887995 0.001507894117933592 0.9697832209723336 0.9266636371612549
25       0.8296017646789551 0.7920528650283813 0.9282730221748352 0.9295447468757629 0.05871635675430298 0.06077873706817627 0.00244140625   0.00048828125   0.011098325566728441 0.041707276141961507 0.01010980788599548 0.9671768248081207 0.91409832239151
26       0.8511812090873718 0.8306245803833008 0.9141052961349487 0.9409794211387634 0.06293326616287231 0.07106730341911316 0.7314453125    0.964813232421875 0.01478229861579339 0.03854617230325252 0.010889704087638098 0.9722434043884277 0.9376956224441528
