ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.6829987168312073 0.7755343914031982 0.8650021553039551 0.9029358625411987 0.05605083703994751 0.06443947553634644 0.6881119608879089 0.7496335506439209 0.5130245089530945 0.9685478210449219 0.8074541091918945 0.8118311762809753 0.8597502708435059 0.01025390625   0.00146484375   0.003339394189398212 0.07563427236624902 0.00026905611573694763 0.9264912009239197 0.8245039582252502
1        0.6774796843528748 0.7756273746490479 0.8660237789154053 0.9173450469970703 0.06940943002700806 0.0948185920715332 0.7397189736366272 0.8072154521942139 0.6128063797950745 0.9501413106918335 0.8329560160636902 0.9576869606971741 0.9069207906723022 0.00048828125   0.00048828125   0.0016252209169530614 0.03935576120726165 8.261183137107356e-05 0.8917169769605001 0.5486171841621399
2        0.6795607209205627 0.7380147576332092 0.8395266532897949 0.9091401696205139 0.06591933965682983 0.08342665433883667 0.7656723260879517 0.8214443325996399 0.6061891317367554 0.9664528369903564 0.8247544765472412 0.879955530166626 0.9154185056686401 0.0009765625    0.00048828125   0.0011401924554213102 0.046062200837600584 8.26116738016602e-05 0.7685564994812012 0.548616349697113
3        0.7464939951896667 0.8130577802658081 0.8565261363983154 0.916989803314209 0.05267798900604248 0.08933356404304504 0.780950129032135 0.81108558177948 0.6087246537208557 0.9374945759773254 0.7721865177154541 0.9196033477783203 0.8771456480026245 0.50390625      0.1689453125    0.002662979833024522 0.0477382655537183 0.00026905611573694763 0.9104301730791727 0.7234385013580322
4        0.6893409490585327 0.755308985710144 0.8618307709693909 0.9252487421035767 0.03909510374069214 0.08186280727386475 0.7378588914871216 0.8120309710502625 0.61958247423172 0.9581192135810852 0.7735646963119507 0.843076765537262 0.8890535831451416 0.509033203125  0.39599609375   0.004109907400361612 0.03613289412846566 0.00026905662892125155 0.7806701406836509 0.12240832298994064
5        0.75550377368927 0.8253512382507324 0.8847799301147461 0.9251335859298706 0.04970055818557739 0.05641928315162659 0.7725024819374084 0.8054746985435486 0.5880683660507202 0.8839324116706848 0.6952725052833557 0.9056578874588013 0.8872900009155273 0.0048828125    0.00634765625   0.0032960387716604016 0.05439725616367989 0.00026905662892125155 0.875471694128854 0.7199804186820984
6        0.6488103866577148 0.7255447506904602 0.8678741455078125 0.9085825085639954 0.052947044372558594 0.07463935017585754 0.7094731330871582 0.8088550567626953 0.5945532917976379 0.8731274008750916 0.6946833729743958 0.9345951080322266 0.894295871257782 0.005859375     0.00048828125   0.0016494448823269256 0.06148726671454586 8.261183137107356e-05 0.838921477397283 0.5486174821853638
7        0.7071995735168457 0.7829740643501282 0.8920285701751709 0.9192262887954712 0.0524446964263916 0.09182870388031006 0.7500884532928467 0.8015414476394653 0.6012181639671326 0.9423342943191528 0.7711985111236572 0.94394850730896 0.9298387169837952 0.00048828125   0.00048828125   0.001997194333865185 0.06797443048746346 8.261183137107356e-05 0.7919455766677856 0.4654737114906311
8        0.6884164810180664 0.7735601663589478 0.8481836915016174 0.9106294512748718 0.04976189136505127 0.04655808210372925 0.7625147700309753 0.808290958404541 0.5878249406814575 0.9740042090415955 0.8531064987182617 0.8613297343254089 0.885464072227478 0.679443359375  0.2900390625    0.0037704404148921036 0.05602859139246377 0.00026905662892125155 0.915892345564706 0.8363588452339172
9        0.6729691624641418 0.7257649898529053 0.8383148908615112 0.909585177898407 0.05506491661071777 0.08291083574295044 0.7564184069633484 0.811194896697998 0.580822229385376 0.9838141798973083 0.9150098562240601 0.8773488998413086 0.9275562763214111 0.0009765625    0.00048828125   0.001591277704256549 0.05490856017848673 8.261183137107356e-05 0.86444091796875 0.548616349697113
10       0.6547170281410217 0.7219613194465637 0.8440119028091431 0.9091576933860779 0.0651324987411499 0.09794515371322632 0.7195329666137695 0.8157846927642822 0.6341985464096069 0.9018540382385254 0.6895850300788879 0.9837942123413086 0.8857617974281311 0.0             0.0             0.0020724885012314296 0.03792948356503871 8.261175258632931e-05 0.8563354313373566 0.5486171841621399
11       0.6880469918251038 0.785028338432312 0.8749971389770508 0.9150097966194153 0.0635533332824707 0.0761890709400177 0.6983126997947693 0.7898238897323608 0.5914753079414368 0.907680869102478 0.7110856771469116 0.9545777440071106 0.8952412009239197 0.00048828125   0.00048828125   0.0019220594199781098 0.045508869337171576 8.261183137107356e-05 0.8477670848369598 0.5486159920692444
12       0.6530643701553345 0.777025043964386 0.8284345865249634 0.8985084295272827 0.05465495586395264 0.047367095947265625 0.6768990755081177 0.7719452977180481 0.5760599970817566 0.9433359503746033 0.7934904098510742 0.9552157521247864 0.8391091227531433 0.00048828125   0.0009765625    0.002236522140897868 0.061280721958915936 8.261183137107356e-05 0.896518349647522 0.5486165881156921
13       0.7056522369384766 0.7952621579170227 0.8607491254806519 0.9044204354286194 0.045670151710510254 0.068572998046875 0.7335502505302429 0.8147269487380981 0.6076449155807495 0.9059507250785828 0.7071869969367981 0.8775935769081116 0.8622771501541138 0.00048828125   0.00048828125   0.0026340688197298966 0.04452422953414752 0.00026905611573694763 0.8620574176311493 0.6959130167961121
