ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.8484773635864258 0.875325083732605 0.980050802230835 0.9379355907440186 0.04960900545120239 0.0639643669128418 0.8543576002120972 0.9140105843544006 0.7100768089294434 0.8962579965591431 0.7100768089294434 0.9549534320831299 0.9527244567871094 0.18408203125   0.04345703125   0.003956540510457052 0.03086276105833185 0.0010054314714374336 0.9569824814796448 0.8435616493225098
1        0.768443763256073 0.7892000079154968 0.9494979381561279 0.9000770449638367 0.012946724891662598 0.06637108325958252 0.8122419714927673 0.8893564939498901 0.6904575228691101 0.8839070796966553 0.6874070167541504 0.9275584816932678 0.9554417729377747 0.0068359375    0.00146484375   0.001899385340305652 0.05239769939032416 0.0004789639924818562 0.9450793663660685 0.6524921655654907
2        0.7926830649375916 0.8160343766212463 0.9552310705184937 0.8744435906410217 0.04667162895202637 0.0726783275604248 0.8268360495567322 0.9164004325866699 0.7448607087135315 0.9095377922058105 0.7448607087135315 0.9879782199859619 0.974055290222168 0.6005859375    0.00390625      0.010124458617082058 0.08598702021826397 0.0014112113803014701 0.9415951867898306 0.7571185231208801
3        0.7897144556045532 0.805964469909668 0.9521841406822205 0.9105938076972961 0.028470993041992188 0.07170891761779785 0.8826838731765747 0.9632646441459656 0.8513497114181519 0.8819666504859924 0.7027894854545593 0.9806692600250244 0.9730483889579773 0.539794921875  0.31591796875   0.006823275758019117 0.11517038702387392 0.0012985794081200725 0.9874448537826538 0.9824823141098022
4        0.8238958120346069 0.8612363338470459 0.9411208033561707 0.9023594260215759 0.03448891639709473 0.016505062580108643 0.875687301158905 0.9148696064949036 0.7543126344680786 0.9031714797019958 0.7543126344680786 0.9664392471313477 0.9651572704315186 0.718994140625  0.00439453125   0.0041339746870824486 0.05543940603810097 0.00137807642048703 0.894841992855072 0.8109249472618103
5        0.7239452004432678 0.7377595901489258 0.9344073534011841 0.8729216456413269 0.04022175073623657 0.024499565362930298 0.7665507793426514 0.8172914981842041 0.6019845008850098 0.8406628966331482 0.6019845008850098 0.8880063891410828 0.9552593231201172 0.130859375     0.11865234375   5.964871648426348e-05 0.07818069576346887 3.7880025965739595e-07 0.9571589132150015 0.8881881237030029
6        0.812807559967041 0.8333367109298706 0.9639610052108765 0.9293065667152405 0.05591481924057007 0.04305669665336609 0.8073894381523132 0.9483138918876648 0.7472871541976929 0.8532555103302002 0.6500375866889954 0.9700189828872681 0.9618923664093018 0.56396484375   0.38330078125   0.00804526181286838 0.0956984129675749 0.001483297930226773 0.9801522592703501 0.9551008939743042
7        0.8034807443618774 0.8344206213951111 0.9622330069541931 0.9273111820220947 0.0574679970741272 0.04130324721336365 0.8394074440002441 0.8670591711997986 0.662401556968689 0.8540170192718506 0.662401556968689 0.9592370390892029 0.9728033542633057 0.648193359375  0.00341796875   0.005246357686223197 0.025802859633694823 0.00268885673026931 0.9028368890285492 0.6813787817955017
8        0.7813017964363098 0.8208520412445068 0.9718326330184937 0.9244624376296997 0.02989143133163452 0.06360822916030884 0.8294387459754944 0.8702492713928223 0.6745467185974121 0.8840326070785522 0.6862885355949402 0.9713485836982727 0.9559676051139832 0.02099609375   0.009765625     0.002000686832956347 0.056676943419141375 0.0005620323812958112 0.9887673954168955 0.9834613800048828
9        0.7564969062805176 0.7880440950393677 0.9583795070648193 0.9054884910583496 0.043696463108062744 0.07221898436546326 0.7977114319801331 0.8888393640518188 0.701444685459137 0.8656770586967468 0.6712386608123779 0.9881101250648499 0.9818053841590881 0.376953125     0.00927734375   0.006395442721272909 0.09539309445768916 0.0011614858247226913 0.9432954887549082 0.8644372224807739
10       0.7713834643363953 0.7977916598320007 0.9322709441184998 0.8852472305297852 0.019129693508148193 0.08422207832336426 0.8847613334655762 0.965280294418335 0.8650909066200256 0.8609481453895569 0.6624002456665039 0.9731215238571167 0.9738311767578125 0.706787109375  0.02978515625   0.012886360256516372 0.15817590437802917 0.007341271508753074 0.9592475891113281 0.9211801290512085
11       0.8481689095497131 0.8527059555053711 0.9597808122634888 0.922286868095398 0.03336697816848755 0.06966292858123779 0.909639835357666 0.96632981300354 0.8273849487304688 0.8807128667831421 0.6986516714096069 0.9395778179168701 0.9744254350662231 0.0126953125    0.0009765625    0.006197923363184565 0.06847739926593868 0.0010072755988794987 0.9696341156959534 0.9111183881759644
12       0.8147093057632446 0.822334885597229 0.9481989145278931 0.9262096881866455 0.06590265035629272 0.11117702722549438 0.8000180721282959 0.9246664047241211 0.738224446773529 0.8802872896194458 0.6626582145690918 0.9911975264549255 0.9655307531356812 0.664794921875  0.9752197265625 0.011893172085544548 0.042204190672807486 0.006107973276028594 0.9602383375167847 0.8930352926254272
13       0.7435761094093323 0.7716748714447021 0.960439920425415 0.8808610439300537 0.01925528049468994 0.05918952822685242 0.8083130121231079 0.89180988073349 0.7076066136360168 0.8787619471549988 0.7076066136360168 0.9384020566940308 0.9631052613258362 0.01904296875   0.02392578125   0.007090255535977049 0.06971275078918605 0.0008618166525790609 0.8757729274885995 0.7083386182785034
