ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.9260984659194946 0.9240485429763794 0.955516517162323 0.9627861976623535 0.04329633712768555 0.036572396755218506 0.7421875       0.40966796875   0.005177623015883005 0.030045974744505998 0.0017592094632597627 0.9731157541275024 0.9360296726226807
1        0.777535617351532 0.7137216925621033 0.8530492782592773 0.9439883232116699 0.04573929309844971 0.05822646617889404 0.01953125      0.0185546875    0.00954394191468212 0.05046495303495593 0.0041055534002931125 0.8024553656578064 0.3771693706512451
2        0.7656092047691345 0.7497043609619141 0.9226971864700317 0.9373406767845154 0.05423247814178467 0.07157057523727417 0.04638671875   0.39453125      4.065195078772448e-05 0.03832182592100558 3.7879953715392764e-07 0.9252274334430695 0.7294276356697083
3        0.8436087965965271 0.7950752377510071 0.9021273851394653 0.9294754862785339 0.05130934715270996 0.04617610573768616 0.00244140625   0.0009765625    0.002647506572767015 0.035871045856356115 0.0006529935103115402 0.7765535712242126 0.3841271996498108
4        0.7710333466529846 0.7664991617202759 0.9162850379943848 0.9338156580924988 0.0681878924369812 0.08985832333564758 0.42626953125   0.0126953125    0.005548184980655932 0.018271343433407757 0.004175969160041667 0.9293364435434341 0.855657160282135
5        0.7465287446975708 0.7331835031509399 0.8557950258255005 0.9387757182121277 0.04364728927612305 0.06052190065383911 0.0146484375    0.0478515625    0.006230668993452193 0.05332957828434785 0.0028713705152209365 0.8400581053325108 0.6084306836128235
6        0.6936402320861816 0.6357221603393555 0.8489660024642944 0.9276765584945679 0.023204147815704346 0.04510927200317383 0.00537109375   0.961456298828125 0.0018530085960323057 0.03277136200950896 0.0007690307219996793 0.6384572893381119 0.13603545725345612
7        0.825372040271759 0.827925980091095 0.953338086605072 0.9414963722229004 0.04650521278381348 0.04073593020439148 0.9820098876953125 0.799072265625  0.019111221323777742 0.06406478566125638 0.007432105606947459 0.9862484693527221 0.9710555672645569
8        0.849981427192688 0.7882118225097656 0.9438554048538208 0.927786111831665 0.059513211250305176 0.026367396116256714 0.6533203125    0.9957122802734375 0.005565049458858215 0.03289736653343184 0.0024023183019119152 0.9192004948854446 0.8250616192817688
9        0.8410255908966064 0.8150134086608887 0.9284733533859253 0.9454455375671387 0.05736708641052246 0.054155707359313965 0.547607421875  0.9965991973876953 0.004052331405458036 0.028946542393148467 0.0005751008411932833 0.9083468019962311 0.7402775287628174
10       0.8448966145515442 0.8385961651802063 0.9510588645935059 0.9461033344268799 0.046380698680877686 0.0287284255027771 0.34375         0.74462890625   5.3519252037988245e-05 0.04021330042375425 3.787988146518373e-07 0.9408909479777018 0.7161285281181335
11       0.8327584862709045 0.8020914196968079 0.8989521265029907 0.9343109130859375 0.02583259344100952 0.021921277046203613 0.00390625      0.9821929931640625 0.0071193713897973465 0.03387288561477427 0.0036557011851769193 0.9839356342951456 0.9659862518310547
12       0.8643895983695984 0.7969924807548523 0.9206467270851135 0.9394880533218384 0.032831668853759766 0.02385532855987549 0.98297119140625 0.9987983703613281 0.0035930554687791326 0.025498489920803422 0.0016638507976638158 0.9844560265541077 0.9636858701705933
13       0.6945250034332275 0.6879197359085083 0.859756588935852 0.916282594203949 0.05653226375579834 0.044392406940460205 0.9853057861328125 0.9930229187011719 0.00992703397369218 0.03364702345726035 0.006328327187725431 0.974893182516098 0.9399623274803162
14       0.8839676976203918 0.8324412107467651 0.9107788801193237 0.9387286305427551 0.04530984163284302 0.03135490417480469 0.29443359375   0.9946136474609375 0.004838476450064833 0.03312352669814465 0.0016243632762845497 0.9632118463516235 0.8698069453239441
15       0.853007972240448 0.829478919506073 0.9570043087005615 0.9442981481552124 0.034307122230529785 0.02611181139945984 0.0107421875    0.001953125     0.009473466494897182 0.05735282693200971 0.005741248833269368 0.9741235205105373 0.9502149820327759
16       0.7739977240562439 0.7503275871276855 0.9442741274833679 0.9346334934234619 0.062327682971954346 0.06583964824676514 0.606689453125  0.2626953125    0.007196044088787554 0.02942178738338748 0.005053568766952914 0.8685893913110098 0.5363280177116394
17       0.8341442942619324 0.7706001996994019 0.8919562697410583 0.9426116347312927 0.04831963777542114 0.021994411945343018 0.0029296875    0.979644775390625 0.008315087350687759 0.03784627000192349 0.005101587631527457 0.9845110177993774 0.9632589221000671
18       0.7204305529594421 0.7183027267456055 0.9023507833480835 0.9135308861732483 0.04814457893371582 0.02558794617652893 0.0107421875    0.11767578125   4.7205613208183476e-05 0.01624033400540995 3.7879953715392764e-07 0.9600905861173358 0.9204750657081604
19       0.8541905879974365 0.7874276041984558 0.9050371646881104 0.9401340484619141 0.057940900325775146 0.027329206466674805 0.01953125      0.14111328125   0.0061357749518452 0.03799467693128599 0.003953209716057143 0.9279129405816396 0.8265808820724487
20       0.7844608426094055 0.7729923725128174 0.9312171339988708 0.9352009296417236 0.04381406307220459 0.04854631423950195 0.10009765625   0.00830078125   6.440025224938073e-05 0.041229618124124165 3.787991759027102e-07 0.9143846929073334 0.4864755868911743
21       0.7602024078369141 0.721890926361084 0.8984509706497192 0.938086748123169 0.03788912296295166 0.045843422412872314 0.00146484375   0.013671875     0.002525213272048287 0.016785229852136138 0.0011385352028817149 0.94986292719841 0.8582251667976379
22       0.8677577376365662 0.8524006605148315 0.9518864750862122 0.9276602864265442 0.052307844161987305 0.029539763927459717 0.0107421875    0.00146484375   0.002692175817541918 0.01888075515247204 0.0015579995696906328 0.859614976814815 0.599541962146759
23       0.832232654094696 0.8120294809341431 0.9170877933502197 0.9371879696846008 0.0355302095413208 0.054948776960372925 0.00048828125   0.33447265625   0.0047566770024188776 0.021494935594523677 0.0031792177898423138 0.9730005264282227 0.9542110562324524
24       0.8582634329795837 0.8387354612350464 0.9380151033401489 0.938362717628479 0.05695474147796631 0.02899700403213501 0.04150390625   0.00341796875   0.004636960595796746 0.03920185096326441 0.002243013387755578 0.8403055469195048 0.2168101668357849
25       0.7506846189498901 0.7327520847320557 0.9448509216308594 0.9273054003715515 0.0542374849319458 0.07984700798988342 0.974700927734375 0.74462890625   5.6541722231687954e-05 0.02566924342484318 3.7880025965739595e-07 0.8994074203073978 0.462428480386734
26       0.9095144271850586 0.8043950796127319 0.9272805452346802 0.9466512203216553 0.050307631492614746 0.03070223331451416 0.5830078125    0.9891204833984375 0.008915447398531227 0.04157303272979981 0.006385492407017554 0.9225642442703247 0.7227447628974915
27       0.8019107580184937 0.7847871780395508 0.893364667892456 0.9326371550559998 0.04898422956466675 0.026733994483947754 0.00244140625   0.400390625     3.1678839038166714e-05 0.02883300307868257 3.7879953715392764e-07 0.9778365969657898 0.9463607668876648
28       0.8883282542228699 0.8386636972427368 0.9232968091964722 0.948314905166626 0.03160053491592407 0.007818251848220825 0.07568359375   0.963226318359375 0.002496719818862199 0.04380139265335214 0.0007974101093873399 0.9236921668052673 0.7494605183601379
29       0.789962112903595 0.7782413959503174 0.9197986125946045 0.9381291270256042 0.0469973087310791 0.043972790241241455 0.0068359375    0.02294921875   0.004782813216976289 0.041419278729520594 0.0009791830074918613 0.9713398441672325 0.9272993803024292
30       0.7355777025222778 0.7274441123008728 0.8537579774856567 0.9331721663475037 0.05127453804016113 0.050675809383392334 0.6328125       0.0166015625    5.573627332727153e-05 0.03411712998840088 3.7879989840548947e-07 0.8277342298201152 0.09887336194515228
31       0.7580406665802002 0.7406816482543945 0.9134095311164856 0.9347792267799377 0.05051237344741821 0.08803161978721619 0.0029296875    0.0009765625    4.676576324306893e-05 0.04756559965269754 3.7879953715392764e-07 0.9364253580570221 0.727335512638092
32       0.8573377728462219 0.8705241680145264 0.9611986875534058 0.952335000038147 0.04345017671585083 0.0769389271736145 0.00341796875   0.0009765625    0.007893576552408138 0.0523736441949688 0.002813071273451401 0.9746925575392587 0.9324744343757629
33       0.9131878614425659 0.8349106907844543 0.9232734441757202 0.9657518863677979 0.01327580213546753 0.020143240690231323 0.837890625     0.9952163696289062 0.012120022203686177 0.06613177490922746 0.010363599881206081 0.9935365468263626 0.9922757744789124
34       0.8231335878372192 0.780798077583313 0.9169124364852905 0.9404625296592712 0.043256163597106934 0.024511784315109253 0.02783203125   0.03271484375   0.005073327519739264 0.039075485448407894 0.002123108802927993 0.8477560877799988 0.6804733276367188
35       0.8404752016067505 0.7833693623542786 0.9255070686340332 0.9329227805137634 0.06041145324707031 0.023934155702590942 0.001953125     0.48095703125   0.004226793422336992 0.03750131363585108 0.0014069857380030878 0.9006483674049377 0.7206856608390808
36       0.8405929803848267 0.7797264456748962 0.8911072015762329 0.9339372515678406 0.0585598349571228 0.037925779819488525 0.02294921875   0.00927734375   0.004381591962387422 0.025857102337349863 0.002256325879498894 0.9092445015907288 0.760248064994812
37       0.8371122479438782 0.8261640071868896 0.9631930589675903 0.9397940039634705 0.04913407564163208 0.03279519081115723 0.69873046875   0.2490234375    0.006038315384921554 0.03115823922625519 0.0042821012511672085 0.9558408498764038 0.8827357888221741
38       0.8273439407348633 0.7720398902893066 0.9377353191375732 0.9362043738365173 0.05214625597000122 0.051990807056427 0.6962890625    0.98992919921875 0.0039900090490210096 0.027701567492289976 0.0024898222495995537 0.8574291169643402 0.45506665110588074
39       0.7791018486022949 0.7850005626678467 0.9026345610618591 0.9318097233772278 0.05773591995239258 0.02939268946647644 0.02099609375   0.0107421875    4.716204904548233e-05 0.02852629820719301 3.7879953715392764e-07 0.940601627031962 0.784914493560791
40       0.8378350138664246 0.7646573781967163 0.8694453239440918 0.9277202486991882 0.0576629638671875 0.017823904752731323 0.92138671875   0.9970493316650391 0.003879675981900521 0.027769300758775713 0.002542904864339233 0.7535204589366913 0.586834192276001
41       0.7640256285667419 0.7421047687530518 0.8694438934326172 0.9381005764007568 0.04797554016113281 0.06725084781646729 0.0478515625    0.91754150390625 0.006487137585163648 0.03538751893853122 0.004038094159759265 0.9615136504173278 0.9200106263160706
42       0.8136751055717468 0.7901889681816101 0.9342564344406128 0.9406055808067322 0.04844266176223755 0.061074793338775635 0.00634765625   0.00048828125   0.0062686294845473115 0.04756533882139098 0.002940542569689893 0.904860774676005 0.7827087044715881
43       0.7304047346115112 0.7174094319343567 0.8719180822372437 0.9364423155784607 0.05380511283874512 0.07783663272857666 0.0107421875    0.14404296875   0.0072470142454459565 0.041049995453741155 0.004069338411802871 0.9367189066750663 0.7675926089286804
44       0.8605937957763672 0.799680769443512 0.9176705479621887 0.9288575053215027 0.05797988176345825 0.05176025629043579 0.9241943359375 0.36328125      0.006609964978363263 0.03330761616735906 0.004253271636562805 0.9184292554855347 0.8051831126213074
45       0.8474977016448975 0.8049591779708862 0.8471699357032776 0.9472918510437012 0.02949315309524536 0.025144100189208984 0.00537109375   0.0517578125    0.0037188908241947236 0.04714403510974703 0.002281890992080997 0.9864383339881897 0.9727861285209656
46       0.7994927167892456 0.8070238828659058 0.9285565614700317 0.9318619966506958 0.057276904582977295 0.051013410091400146 0.16259765625   0.8480224609375 0.0052730630811584885 0.024803531481078486 0.0030048803506774837 0.9245458245277405 0.8478773236274719
47       0.7903233170509338 0.7604607343673706 0.8817439079284668 0.9338558912277222 0.049492061138153076 0.04005447030067444 0.09228515625   0.81982421875   0.00498053885257447 0.03974863920750633 0.001804066798310061 0.9650558531284332 0.8684419989585876
48       0.8257547616958618 0.8202434182167053 0.9150698781013489 0.9363194108009338 0.060773491859436035 0.058278799057006836 0.96929931640625 0.9980411529541016 0.0029936682439455774 0.022990557300059593 0.0015973149902159343 0.7860102951526642 0.230697363615036
49       0.6984116435050964 0.7166385650634766 0.8635398149490356 0.9321056604385376 0.054596006870269775 0.07282280921936035 0.00439453125   0.0029296875    6.103552134652552e-05 0.029671222325824087 3.7880025965739595e-07 0.8054308239370584 0.22152180969715118
50       0.7868907451629639 0.7879296541213989 0.95933997631073 0.9299821853637695 0.06076306104660034 0.04373973608016968 0.8441162109375 0.74462890625   4.107880576996142e-05 0.029940305681297994 3.7879953715392764e-07 0.9027990301450094 0.6176357865333557
51       0.7811192870140076 0.7506966590881348 0.8503566384315491 0.9356957077980042 0.051549434661865234 0.049800336360931396 0.07421875      0.9955177307128906 0.007941255541521147 0.05339942803308166 0.003261237993226727 0.9331303536891937 0.8314621448516846
52       0.8786360621452332 0.8269050121307373 0.9319002628326416 0.9633610248565674 0.055091142654418945 0.040947914123535156 0.67529296875   0.9979038238525391 0.005071925577878958 0.026314987521627278 0.0030946411506438463 0.9174930900335312 0.7213597893714905
53       0.8653640747070312 0.8314782381057739 0.947912871837616 0.9446685910224915 0.03991669416427612 0.06327864527702332 0.8216552734375 0.03173828125   0.0019837995859730163 0.025748841221501777 0.0009236799257358065 0.7493186220526695 0.16811616718769073
54       0.8611579537391663 0.8523787260055542 0.9374341368675232 0.9534572958946228 0.04530179500579834 0.033139824867248535 0.55078125      0.49365234375   0.004482547884263352 0.03234764383710725 0.0016741952513927327 0.9763286624635968 0.9389416575431824
55       0.7776095867156982 0.7484415173530579 0.8973264694213867 0.9301572442054749 0.060929715633392334 0.04343283176422119 0.02880859375   0.9915313720703125 0.007877207324905908 0.02323646402759404 0.005478881287856364 0.9123366326093674 0.8032456636428833
56       0.7958018183708191 0.7892890572547913 0.9202661514282227 0.9467589259147644 0.060846924781799316 0.074490487575531 0.1201171875    0.017578125     0.004319858591131252 0.03539383884725036 0.0014835929001364848 0.8614877363046011 0.710059404373169
57       0.7847611308097839 0.794257402420044 0.9293639659881592 0.9304398894309998 0.05300873517990112 0.0679415762424469 0.2763671875    0.35546875      0.004955487243823979 0.01989798777578751 0.0037283047346528706 0.8617134273052216 0.40086129307746887
58       0.8531627655029297 0.7788587808609009 0.9136590361595154 0.9535020589828491 0.04149085283279419 0.051524996757507324 0.02099609375   0.9946556091308594 0.007608819161770554 0.035828839331487804 0.003707916054009107 0.9920080304145813 0.9890673756599426
59       0.8733123540878296 0.8272543549537659 0.9475380182266235 0.9505472183227539 0.032406747341156006 0.03694555163383484 0.00634765625   0.954193115234375 0.005516699857166784 0.04628473952170048 0.002057171492274374 0.663707859814167 0.2566622197628021
60       0.8293570280075073 0.7861204147338867 0.9227491617202759 0.9343010187149048 0.037738680839538574 0.010936498641967773 0.00048828125   0.0810546875    0.0035729588597398277 0.03245447296315657 0.001962683158764804 0.9121902883052826 0.6940104961395264
61       0.7966305613517761 0.782052755355835 0.9134032726287842 0.9367581605911255 0.049347519874572754 0.026877611875534058 0.0146484375    0.001953125     0.006042284297954018 0.05247365934270602 0.0025145701603845817 0.8826838996675279 0.6074951887130737
62       0.8048403859138489 0.8025658130645752 0.9016155004501343 0.9262450933456421 0.06908661127090454 0.06173485517501831 0.00341796875   0.0087890625    0.002969771649397076 0.02475020071135954 0.0011318037279555515 0.9058339099089304 0.7129079699516296
63       0.7666112780570984 0.7433818578720093 0.8546346426010132 0.9360833168029785 0.05350381135940552 0.058006078004837036 0.001953125     0.0009765625    0.006157086987638349 0.03440216362900043 0.003652188634645957 0.8520365868295942 0.5899178385734558
64       0.8719257116317749 0.8331496715545654 0.9348350167274475 0.9526373147964478 0.05736255645751953 0.06373751163482666 0.001953125     0.001953125     0.008224507048291535 0.037679626555137874 0.003712230890596536 0.8655855298042298 0.614993155002594
65       0.8430563807487488 0.8109211921691895 0.9133357405662537 0.9366738796234131 0.05871307849884033 0.05996757745742798 0.0009765625    0.0029296875    0.014697262649330774 0.055045114036891926 0.00859057902807763 0.9740631282329559 0.9487184882164001
66       0.7668374180793762 0.741174578666687 0.9029570817947388 0.9302037358283997 0.04974198341369629 0.049164533615112305 0.4208984375    0.843994140625  0.003137429288106927 0.022156065470419522 0.0006867765145062867 0.9457085728645325 0.9080563187599182
67       0.8633297085762024 0.8228853940963745 0.9121366739273071 0.9399429559707642 0.05226856470108032 0.02518439292907715 0.00927734375   0.00146484375   0.01211696792562831 0.06634367586854549 0.005733394444149189 0.9176798803465707 0.7229170799255371
68       0.8058892488479614 0.7718425989151001 0.9083529114723206 0.939218282699585 0.045308828353881836 0.052088379859924316 0.0048828125    0.04296875      0.00810804278093516 0.05033660505872897 0.003479151373342419 0.9770201086997986 0.9534482955932617
69       0.7827165126800537 0.7662637233734131 0.9362024068832397 0.9306330680847168 0.06945306062698364 0.07644984126091003 0.9825286865234375 0.9940414428710938 0.006062410963797004 0.018415982084211243 0.00346790009556977 0.956972599029541 0.8952282071113586
70       0.8595274090766907 0.7909698486328125 0.9611306190490723 0.9343367218971252 0.05753982067108154 0.06709855794906616 0.080078125     0.9901657104492188 0.0049293921279540106 0.028028225087821254 0.0022114989828082485 0.9860028624534607 0.9779862761497498
71       0.7678020596504211 0.7512677907943726 0.9022973775863647 0.9402345418930054 0.05704903602600098 0.06141883134841919 0.11181640625   0.744873046875  3.547182291243195e-05 0.04338987609662629 3.7879953715392764e-07 0.9636719465255738 0.9332851767539978
72       0.7764384746551514 0.7501825094223022 0.8937361240386963 0.9264495968818665 0.06566303968429565 0.06483900547027588 0.005859375     0.04345703125   0.005146527716850297 0.039433972263866114 0.0005415202560158067 0.9677465856075287 0.9247780442237854
73       0.846477210521698 0.8230326175689697 0.8894819021224976 0.9504706263542175 0.030541300773620605 0.020791053771972656 0.01708984375   0.00732421875   0.009131082656342946 0.03832039149611254 0.003740605986209136 0.97668958902359 0.9268326759338379
74       0.7978727221488953 0.7518771886825562 0.9216070771217346 0.9380025863647461 0.058142662048339844 0.020595908164978027 0.001953125     0.02197265625   0.0028469778004804715 0.027120787553075107 0.0013047209776218848 0.8385091026624044 0.5588698983192444
75       0.7149920463562012 0.7049453258514404 0.8697169423103333 0.9173596501350403 0.05774122476577759 0.06705236434936523 0.66064453125   0.9969406127929688 0.00871405202653766 0.03428358542989307 0.004342370554020371 0.9137682437896728 0.6219791769981384
76       0.7666716575622559 0.7550592422485352 0.9208473563194275 0.9229552745819092 0.04351043701171875 0.02771008014678955 0.2490234375    0.00244140625   4.697525834892013e-05 0.03874797160051352 3.787988146518373e-07 0.7818883210420609 0.3836061656475067
77       0.7342959046363831 0.7188773155212402 0.9145936369895935 0.931181013584137 0.05327636003494263 0.0509011447429657 0.02197265625   0.00048828125   6.744268836189289e-05 0.03522850156965952 3.7880025965739595e-07 0.9190069947923932 0.7437744140625
78       0.743397057056427 0.7479639053344727 0.8822576999664307 0.9347105026245117 0.04889023303985596 0.05215352773666382 0.0068359375    0.00244140625   0.004448519290598981 0.04006198672104564 0.0015252162615176038 0.8647008921418872 0.3186403214931488
79       0.8573549389839172 0.8035602569580078 0.929800271987915 0.9458721280097961 0.04901236295700073 0.042415112257003784 0.01611328125   0.00048828125   0.023499490305670858 0.06771358836721277 0.012156322058469926 0.954718816280365 0.920476496219635
80       0.8354490399360657 0.7873431444168091 0.9558327198028564 0.929851233959198 0.05902594327926636 0.04698115587234497 0.00732421875   0.0009765625    0.002293690189183145 0.024849386651258666 0.0009196415313396443 0.8411781311035156 0.35154563188552856
81       0.7955873012542725 0.7827683687210083 0.909820556640625 0.9445178508758545 0.0334438681602478 0.024636387825012207 0.05078125      0.1005859375    0.006214816431434953 0.04489128631014196 0.0030677251634031568 0.8338714887698492 0.286419540643692
82       0.8497384786605835 0.8011939525604248 0.913809061050415 0.9443533420562744 0.05104261636734009 0.03192228078842163 0.04248046875   0.952972412109375 0.008940327947053385 0.07189119384608361 0.0023272390259731547 0.9656651735305786 0.8934149742126465
83       0.8844618201255798 0.8285346031188965 0.9315419793128967 0.9465427398681641 0.06146550178527832 0.07864731550216675 0.633056640625  0.01123046875   0.0034694599615806864 0.024484036064484023 0.002368749760806558 0.9653076678514481 0.9311075806617737
84       0.8314995765686035 0.8021653890609741 0.9237995147705078 0.9527120590209961 0.02768540382385254 0.014546215534210205 0.56396484375   0.542724609375  3.7596472993172275e-05 0.04092690229835251 3.7879953715392764e-07 0.9577068328857422 0.8759753704071045
85       0.865966796875  0.792566180229187 0.8906348943710327 0.9500418305397034 0.029933631420135498 0.06375718116760254 0.001953125     0.968841552734375 0.005532363245885666 0.025875726778637444 0.004414416150592754 0.9587936202685038 0.9007728099822998
86       0.8208986520767212 0.7851846218109131 0.918327808380127 0.9460960030555725 0.04558145999908447 0.07177874445915222 0.02099609375   0.00537109375   0.011269336641509241 0.05492915653086829 0.0066748250240440165 0.9836118668317795 0.9714490175247192
